I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45,I46,I47,I48,I49,I50,I51,I52,I53,I54,I55,I56,I57,I58,I59,I60,I61,I62,I63
102076,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24,50.5,13.0267487,14.3126974,17,-23,25,-999,-999,0,13.9926472,-7.00261497,3.22002769,13.6182785,-1.30823731,-0.606509984,25,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.797900796,-0.319487631,-73.3727341,6,1,-166.69989,0,3.10359097,0.308225363,1.97610652,1178.98218,-8.25636578,7.5015564,2.1148715,0,0,3
102081,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24,50.5,13.0267487,14.3126974,17.2106361,-21.9954453,27,-999,-999,0,14.0571442,-5.97142792,2.03135371,15.0953617,-1.30823731,-0.606509984,25,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.797900796,-0.319487631,-73.3727341,6,1,-166.69989,0,3.10359097,0.308225363,1.97610652,1179.47754,-8.1624136,7.04373789,2.05852032,0,0,3
102086,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-28.7368393,49.6315765,13.6880121,14.7970152,17,-22,27,-999,-999,0,14.0571442,-5.97142792,2.03135371,15.0953617,-1.31152523,-0.613675237,27,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.805511177,-0.327489734,-74.3060074,6,1,-166.561203,0,3.11854291,0.372632951,1.96497977,1178.02063,-8.02607727,6.56452751,2.00327253,0,0,3
102091,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-28.7368393,49.6315765,13.6880121,14.7970152,18.6733894,-20.2246094,28,-999,-999,0,14.6578979,-5.05263138,2.03609061,15.453866,-1.31152523,-0.613675237,27,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.805511177,-0.327489734,-74.3060074,6,1,-166.561203,0,3.11854291,0.372632951,1.96497977,1178.39258,-7.85974932,6.06289291,1.94940865,0,0,3
102096,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-28.7368393,49.6315765,13.6880121,14.7970152,19.1297455,-18.2133713,28,-999,-999,0,14.7941208,-4.05882263,1.71129441,13.2992115,-1.28536725,-0.64920193,28,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.814373791,-0.388084978,-75.8479767,6,1,-166.359695,0,3.16875792,0.490777761,1.93884945,1177.77173,-7.64379215,5.54587317,1.8958149,0,0,3
102101,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-28.7368393,49.6315765,13.6880121,14.7970152,19,-18,28,-999,-999,0,14.7941208,-4.05882263,1.71129441,13.2992115,-1.28536725,-0.64920193,28,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.814373791,-0.388084978,-75.8479767,6,1,-166.359695,0,3.16875792,0.490777761,1.93884945,1178.078,-7.38930702,5.01467943,1.84316504,0,0,3
102106,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-28.7368393,49.6315765,13.6880121,14.7970152,19,-18,28,-999,-999,0,14.7941208,-4.05882263,1.71129441,13.2992115,-1.25662577,-0.658286989,28,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.834727407,-0.409706473,-76.7528763,6,1,-166.083374,0,3.13772511,0.572362661,1.91635108,1182.42029,-7.13009357,4.46803236,1.78615761,0,0,3
102111,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-25.25,47.8000031,14.0156765,12.8213749,19.2026291,-15.3916073,29,-999,-999,0,14.7941208,-3.05882263,1.71129441,13.2992115,-1.25662577,-0.658286989,28,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.834727407,-0.409706473,-76.7528763,6,1,-166.083374,0,3.13772511,0.572362661,1.91635108,1182.95557,-6.8277092,3.92140508,1.72357893,0,0,3
102116,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-25.25,47.8000031,14.0156765,12.8213749,19.2026291,-15.3916073,29,-999,-999,0,14.7941208,-3.05882263,1.71129441,13.2992115,-1.19216526,-0.649022579,29,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.813681364,-0.387981951,-76.1972733,6,1,-165.781006,0,3.09007311,0.661221564,1.88753438,1165.21619,-6.51565552,3.36919904,1.65961361,0,0,3
102121,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.7142868,45.5238113,13.5896816,14.4221783,18.9331779,-13.7640438,30,-999,-999,0,14.3636398,-1.96969604,2.73316979,12.9965477,-1.19216526,-0.649022579,29,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.813681364,-0.387981951,-76.1972733,6,1,-165.781006,0,3.09007311,0.661221564,1.88753438,1164.67676,-6.21249962,2.80349374,1.5931623,0,0,3
102126,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.7142868,45.5238113,13.5896816,14.4221783,18.9331779,-13.7640438,30,-999,-999,0,14.3636398,-1.96969604,2.73316979,12.9965477,-1.19327092,-0.658700407,30,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.809260666,-0.3972027,-76.4317627,6,1,-165.485428,0,3.08349371,0.664705813,1.88631034,1172.39819,-5.92887735,2.24886155,1.53261769,0,0,3
102131,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.1111069,44.4074097,14.3162479,14.7350435,18.7964115,-11.6400785,31,-999,-999,0,14.4705887,-0.470588684,6.46600485,14.4850893,-1.19327092,-0.658700407,30,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.809260666,-0.3972027,-76.4317627,6,1,-165.485428,0,3.08349371,0.664705813,1.88631034,1172.34363,-5.65939665,1.68284798,1.45484984,0,0,3
102136,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.1111069,44.4074097,14.3162479,14.7350435,18.7964115,-11.6400785,31,-999,-999,0,14.4705887,-0.470588684,6.46600485,14.4850893,-1.16978812,-0.659656227,31,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.807858706,-0.408360571,-73.9676743,6,1,-165.111542,0,3.00792694,0.518440068,1.93163645,1171.99622,-5.3962779,1.11629927,1.37014329,0,0,3
102141,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-20.4615326,43.9230804,15.5413294,6.80244255,18.6518307,-9.28053379,32,-999,-999,0,14.3243256,0.97297287,2.1054101,14.6270027,-1.16978812,-0.659656227,31,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.807858706,-0.408360571,-73.9676743,6,1,-165.111542,0,3.00792694,0.518440068,1.93163645,1171.92297,-5.17430449,0.546971262,1.28163302,0,0,3
102146,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-20.4615326,43.9230804,15.5413294,6.80244255,18.6518307,-9.28053379,32,-999,-999,0,14.3243256,0.97297287,2.1054101,14.6270027,-1.14180303,-0.657172382,32,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.814435601,-0.390164793,-75.6248703,6,1,-164.596344,0,3.02288556,0.762532175,1.84893084,1173.09949,-4.96923876,-0.0208966509,1.19155455,0,0,3
102151,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-20.1538467,42.8461609,17.464941,6.28690147,18.4877319,-6.61826706,36,-999,-999,0,14.0500031,2.35000229,6.29720688,14.9158745,-1.14180303,-0.657172382,32,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.814435601,-0.390164793,-75.6248703,6,1,-164.596344,0,3.02288556,0.762532175,1.84893084,1173.09802,-4.77326441,-0.583047152,1.1017772,0,0,3
102156,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-20.2307663,41.3846207,18.3460426,6.98721933,18.3835716,-4.25880957,34,-999,-999,0,13.75,3.82500076,5.85069036,15.0610123,-1.10907137,-0.652965605,36,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.821252227,-0.400186062,-72.0128784,6,1,-163.983994,0,3.08763409,0.674075127,1.88298261,1178.60669,-4.585042,-1.13943195,1.01109314,0,0,3
102161,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-20.2307663,41.3846207,18.3460426,6.98721933,18.2240658,-1.5966934,39,-999,-999,0,13.8292618,5.34146118,5.0284667,14.9928532,-1.10907137,-0.652965605,36,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.821252227,-0.400186062,-72.0128784,6,1,-163.983994,0,3.08763409,0.674075127,1.88298261,1178.92493,-4.40432453,-1.6876936,0.918945253,0,0,3
102166,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-22.8636322,39.0909119,17.9073486,13.5313406,18.2037888,-1.5026474,39,-999,-999,0,13.8292618,5.34146118,5.0284667,14.9928532,-0.993629515,-0.61279577,39,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.793703973,-0.401864588,-72.756279,6,1,-163.294708,0,2.87414336,0.887438834,1.79233146,1169.77136,-4.23000002,-2.22668171,0.820901036,0,0,3
102171,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-22.8636322,39.0909119,17.9073486,13.5313406,18.1006622,0.977019191,39,-999,-999,0,13.3000031,6.65000153,5.50512648,14.656476,-0.993629515,-0.61279577,39,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.793703973,-0.401864588,-72.756279,6,1,-163.294708,0,2.87414336,0.887438834,1.79233146,1169.53223,-4.07200193,-2.75585365,0.724206448,0,0,3
102176,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.1600037,37.7599945,18.3550224,13.8083849,18.1001587,1.0050087,39,-999,-999,0,13.3000031,6.65000153,5.50512648,14.656476,-0.960620701,-0.608236074,39,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.785752892,-0.430651188,-73.9671555,6,0,-162.54184,0,2.62941957,0,0,1169.63196,-3.90296078,-3.27766109,0.626801848,-1,0,3
102181,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.1600037,37.7599945,18.3550224,13.8083849,17.9946594,1.61219406,21,-999,-999,0,13.1541224,8.13411903,5.50512648,14.768858,-0.960620701,-0.608236074,39,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.785752892,-0.430651188,-73.9671555,6,0,-162.54184,0,2.62941957,0,0,1169.41321,-3.75323915,-3.78190446,0.522626281,-1,0,3
102186,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.0952377,36.3333359,16.6254559,13.367384,18,1,21,-999,-999,0,13.1541224,8.13411903,5.50512648,14.768858,-0.976169169,-0.619918644,21,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.779729128,-0.44073683,-74.2107697,6,0,-161.785828,0,2.66146779,0,0,1165.61096,-3.59264851,-4.26642036,0.418468684,-1,0,3
102191,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.0952377,36.3333359,16.6254559,13.367384,18,1,21,-999,-999,0,13.1541224,8.13411903,5.50512648,14.768858,-0.976169169,-0.619918644,21,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.779729128,-0.44073683,-74.2107697,6,0,-161.785828,0,2.66146779,0,0,1165.18311,-3.43748879,-4.73091269,0.3136127,-1,0,3
102196,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-25.1538467,36.102562,-3.89628792,14.1331654,17.9180241,2.69788456,21,-999,-999,0,15.7246399,7.42028809,-21.8744221,16.0675354,-0.975577772,-0.62570405,21,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.792256355,-0.498972178,75.2163086,6,0,-161.025314,0,2.75073886,0,0,1160.5083,-3.28876662,-5.18049669,0.205758035,-1,0,3
102201,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.3043442,34,18.3779297,13.6738033,17.8344498,4.27651358,21,-999,-999,0,15.9852982,9.10294342,-13.0837336,16.0013313,-0.975577772,-0.62570405,21,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.792256355,-0.498972178,75.2163086,6,0,-161.025314,0,2.75073886,0,0,1159.83533,-3.14948106,-5.6121335,0.0975031927,-1,0,3
102206,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.3043442,34,18.3779297,13.6738033,17.7423077,5.78081799,21,-999,-999,0,15.7580643,11.0645142,-10.1479721,15.3234262,-0.925383985,-0.612697601,21,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.750160336,-0.48150295,-84.351532,6,1,-160.280167,0,2.6013906,0.795272648,1.83508635,1163.00745,-3.03126168,-6.02724266,-0.00990312826,0,0,3
102211,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.1363602,33,19.3603554,13.6446419,-999,-999,0,-999,-999,0,15.7580643,11.0645142,-10.1479721,15.3234262,-0.925383985,-0.612697601,21,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.750160336,-0.48150295,-84.351532,6,1,-160.280167,0,2.6013906,0.795272648,1.83508635,1162.56458,-2.93669629,-6.42491961,-0.115265429,0,0,3
102216,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.1363602,33,19.3603554,13.6446419,17.6501656,7.28512239,21,-999,-999,0,14.3055573,13.3055573,9.64237404,14.0704622,-0.914355814,-0.612418771,21,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.738576949,-0.469150454,-71.9065933,6,1,-159.509415,0,2.145329,0.779213369,1.8419627,1163.19519,-2.86849284,-6.80858421,-0.218697801,0,0,3
102221,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.1363602,32,19.358429,13.6444626,-999,-999,0,-999,-999,0,14.3055573,13.3055573,9.64237404,14.0704622,-0.914355814,-0.612418771,21,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.738576949,-0.469150454,-71.9065933,6,1,-159.509415,0,2.145329,0.779213369,1.8419627,1162.81885,-2.82438612,-7.17758226,-0.321705103,0,0,3
102226,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.1363602,32,19.358429,13.6444626,17.5580235,8.7894268,21,-999,-999,0,14.4857178,14.3142853,10.3755465,13.6080952,-0.901076019,-0.60809207,21,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.737547278,-0.474607617,-71.662735,6,1,-158.74382,0,1.89485896,0.792063236,1.83647394,1161.78748,-2.82243323,-7.5425477,-0.423467904,0,0,3
102231,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.3809509,30.9523849,20.4226036,13.1796951,-999,-999,0,-999,-999,0,14.4857178,14.3142853,10.3755465,13.6080952,-0.901076019,-0.60809207,21,4,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.737547278,-0.474607617,-71.662735,6,1,-158.74382,0,1.89485896,0.792063236,1.83647394,1161.37646,-2.85178113,-7.9056201,-0.527602315,0,0,3
102236,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.3809509,30.9523849,20.4226036,13.1796951,-999,-999,0,-999,-999,0,14.6842117,15.2631607,10.0626144,14.4892778,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.735421538,-0.477951229,-71.3432007,6,1,-158.102646,0,2.2246573,0.822481692,1.82305348,1156.67786,-2.91598558,-8.27108288,-0.624241412,-1,0,3
102241,-999,-999,0,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.4000015,30.2000046,22.4564762,12.8370571,-999,-999,0,-999,-999,0,14.6842117,15.2631607,10.0626144,14.4892778,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.735421538,-0.477951229,-71.3432007,6,1,-158.102646,0,2.2246573,0.822481692,1.82305348,1156.02039,-2.98686218,-8.64551735,-0.711666167,-1,0,3
102246,-43,-21,10,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.4000015,30.2000046,22.4564762,12.8370571,-999,-999,0,-999,-999,0,14.7368393,16.078949,11.5942068,14.4258232,1.4905014,-1.28148735,10,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.744071782,-0.48159492,-69.1038971,6,0,-157.237518,0,2.43130159,0,0,1159.44373,-3.05489922,-9.04061794,-0.800156832,-1,0,3
102251,-43,-21,10,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.3684235,29.3684235,21.1077194,13.6248417,-999,-999,0,-999,-999,0,14.7368393,16.078949,11.5942068,14.4258232,1.4905014,-1.28148735,10,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.744071782,-0.48159492,-69.1038971,6,0,-157.237518,0,2.43130159,0,0,1159.02979,-3.14603639,-9.46396732,-0.88397789,-1,0,3
102256,-42.2449989,-22.5100002,10,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.3684235,29.3684235,21.1077194,13.6248417,-999,-999,0,-999,-999,0,15,16.8648682,10.9766903,14.5699568,1.50871992,-1.27209103,10,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.75310564,-0.48597011,-70.425499,6,0,-156.097931,0,2.46956658,0,0,1159.37524,-3.24689198,-9.90175533,-0.963626385,-1,0,3
102261,-42.2449989,-22.5100002,10,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-23.3684235,29.3684235,21.1077194,13.6248417,-999,-999,0,-999,-999,0,15,16.8648682,10.9766903,14.5699568,1.50871992,-1.27209103,10,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.75310564,-0.48597011,-70.425499,6,0,-156.097931,0,2.46956658,0,0,1159.00769,-3.36658025,-10.3546915,-1.04252315,-1,0,3
102266,-41.2315254,-23.78195,11,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.7058792,28.4705887,18.8340034,11.3712845,-999,-999,0,-999,-999,0,15.5555573,17.6388931,9.53787422,14.7225409,1.51080406,-1.24558818,11,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.76599741,-0.506869316,-73.1044006,6,0,-154.865372,0,2.26613975,0,0,1160.698,-3.46552253,-10.8174572,-1.12470663,-1,0,3
102271,-41.2315254,-23.78195,11,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.7058792,28.4705887,18.8340034,11.3712845,-999,-999,0,-999,-999,0,15.5555573,17.6388931,9.53787422,14.7225409,1.51080406,-1.24558818,11,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.76599741,-0.506869316,-73.1044006,6,0,-153.569138,0,1.77643478,0,0,1160.45276,-3.56902409,-11.2599754,-1.18872285,-1,0,3
102276,-40.913765,-25.6689911,11,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.8421021,27.578949,21.2300358,12.5260115,-999,-999,0,-999,-999,0,15.5800047,18.6117783,9.53787422,14.6460581,1.5492934,-1.26040018,11,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.773238182,-0.510002315,-71.5604858,6,1,-153.569138,0,1.77643478,1.16379333,-1.6265254,1160.08228,-3.67086267,-11.6918383,-1.25658238,0,0,3
102281,-40.913765,-25.6689911,11,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.8421021,27.578949,21.2300358,12.5260115,-999,-999,0,-999,-999,0,15.5800047,18.6117783,9.53787422,14.6460581,1.5492934,-1.26040018,11,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.773238182,-0.510002315,-71.5604858,6,1,-153.569138,0,1.77643478,1.16379333,-1.6265254,1159.83154,-3.76794624,-12.1011372,-1.32398057,0,0,3
102286,-40.8617859,-26.9856186,11,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.421051,26.7894745,21.5591583,11.3327675,-999,-999,0,-999,-999,0,15.8358994,19.4431458,9.53787422,14.6460581,1.56229985,-1.27076173,11,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.778130174,-0.508407593,-71.2433395,6,1,-152.267868,0,1.07514751,1.18567753,-1.61064267,1156.74829,-3.87197137,-12.4885139,-1.39096451,0,0,3
102291,-40.8617859,-26.9856186,11,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.421051,26.7894745,21.5591583,11.3327675,-999,-999,0,-999,-999,0,15.8358994,19.4431458,9.53787422,14.6460581,1.56229985,-1.27076173,11,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.778130174,-0.508407593,-71.2433395,6,1,-152.267868,0,1.07514751,1.18567753,-1.61064267,1156.33423,-3.96224022,-12.846056,-1.45407307,0,0,3
102296,-40,-29,10,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.5714264,25.8571472,20.1964455,9.18599224,-999,-999,0,-999,-999,0,18,21.5,8.68916893,14.6751833,1.62447453,-1.27919149,10,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.768456221,-0.529870749,-72.4204559,6,1,-150.946991,0,0.38426435,1.11716199,-1.6588999,1163.39673,-4.03736877,-13.1751232,-1.51413739,0,0,3
102301,-39.1619225,-30.0807915,9,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-25,24.7142868,10.3204088,8.12922859,-999,-999,0,-999,-999,0,18,21.5,8.68916893,14.6751833,1.62447453,-1.27919149,10,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.768456221,-0.529870749,-72.4204559,6,1,-149.724213,0,0.11695084,1.11716199,-1.6588999,1163.42297,-4.10198021,-13.4793568,-1.57156909,0,0,3
102306,-39,-30,9,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-25,24.7142868,10.3204088,8.12922859,-999,-999,0,-999,-999,0,18.8529434,22.5,8.00134468,14.4625797,1.61421752,-1.23894632,9,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.756355584,-0.536544442,-78.9922943,6,1,-149.724213,0,0.11695084,0.703442931,-1.87220943,1152.95459,-4.15955687,-13.7619839,-1.62808478,0,0,3
102311,-38.8748169,-31.8748341,11,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.8888855,23.4444427,11.3102684,7.30261755,-999,-999,0,-999,-999,0,18.8529434,22.5,8.00134468,14.4625797,1.61421752,-1.23894632,9,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.756355584,-0.536544442,-78.9922943,6,1,-148.723633,0,-0.0716994554,0.703442931,-1.87220943,1152.36755,-4.19426727,-14.016633,-1.69829834,0,0,3
102316,-38.8748169,-31.8748341,11,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.8888855,23.4444427,11.3102684,7.30261755,-999,-999,0,-999,-999,0,18.8529434,22.5,8.00134468,14.4625797,1.69013047,-1.27986956,11,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.760936499,-0.539512396,-78.4337845,6,1,-148.723633,0,-0.0716994554,0.758122087,-1.85074341,1155.79688,-4.20222902,-14.2641182,-1.76260054,0,0,3
102321,-38.8420296,-33.106926,10,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-31,20,0,3.26643062,-999,-999,0,-999,-999,0,19.0882339,23.1470566,6.49132967,14.4573936,1.69013047,-1.27986956,11,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.760936499,-0.539512396,-78.4337845,6,1,-148.723633,0,-0.0716994554,0.758122087,-1.85074341,1155.44812,-4.14437103,-14.4808712,-1.82711494,0,0,3
102326,-38.8420296,-33.106926,10,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-31,20,0,3.26643062,-999,-999,0,-999,-999,0,19.0882339,23.1470566,6.49132967,14.4573936,1.73813057,-1.31045187,10,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.737114668,-0.600599289,-86.0238113,6,1,-147.654709,0,-0.477362722,0.249778301,-1.98434138,1152.65942,-4.10132313,-14.6942873,-1.88704002,0,0,3
102331,-38.1263885,-34.1317062,8,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.75,22.25,18.4349499,3.46433258,-999,-999,0,-999,-999,0,19.9760799,24.1529274,6.49132967,14.4744854,1.73813057,-1.31045187,10,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.737114668,-0.600599289,-86.0238113,6,1,-147.654709,0,-0.477362722,0.249778301,-1.98434138,1152.1687,-4.06890249,-14.8786221,-1.93875122,0,0,3
102336,-38.1263885,-34.1317062,8,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-24.75,22.25,18.4349499,3.46433258,-999,-999,0,-999,-999,0,19.9760799,24.1529274,6.49132967,14.4744854,1.78432631,-1.31562817,8,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.751898289,-0.555143237,-75.0371933,6,1,-146.549103,0,-0.923462987,1.02350914,-1.71826327,1157.9823,-4.00647163,-15.0134687,-1.99067748,0,0,3
102341,-37.1581383,-35.0982666,10,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-29,20,0,3.26702857,-999,-999,0,-999,-999,0,20.09375,24.59375,6.95935965,14.183857,1.78432631,-1.31562817,8,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.751898289,-0.555143237,-75.0371933,6,1,-146.549103,0,-0.923462987,1.02350914,-1.71826327,1157.86133,-3.93266439,-15.0924425,-2.06727338,0,0,3
102346,-37.1581383,-35.0982666,10,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-29,20,0,3.26702857,-999,-999,0,-999,-999,0,20.09375,24.59375,6.95935965,14.183857,1.82433784,-1.30537617,10,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.731921911,-0.594766498,-85.6669922,6,1,-145.476547,0,-1.01452887,0.248284116,-1.98452902,1155.53979,-3.91006923,-15.1117706,-2.14760661,0,0,3
102351,-37,-36,10,-999,-999,0,-999,-999,-999,0,-999,-999,0,-999,-999,0,-32.75,17.25,18.4349499,3.46433258,-999,-999,0,-999,-999,0,21.360714,26.2813168,6.95935965,14.2855759,1.82433784,-1.30537617,10,1,-999,-999,0,0,-999,-999,0,0,-999,-999,0,0,-0.731921911,-0.594766498,-85.6669922,6,1,-145.476547,0,-1.01452887,0.248284116,-1.98452902,1155.2887,-3.94363308,-15.0724525,-2.22546315,0,0,3
